number,primary,scatter1,scatter2,scatter3,scatter4,scatter5
78,0.000000,0.000000,4591.000000,5460.000000,3189.000000,1234.000000
79,0.000000,0.000000,5005.000000,5577.000000,3035.000000,1131.000000
80,0.000000,0.000000,5127.000000,5541.000000,2917.000000,1103.000000
81,0.000000,0.000000,5413.000000,5633.000000,2829.000000,999.000000
82,0.000000,0.000000,5686.000000,5504.000000,2752.000000,868.000000
83,0.000000,0.000000,5994.000000,5508.000000,2507.000000,817.000000
84,0.000000,0.000000,6556.000000,5625.000000,2484.000000,712.000000
85,0.000000,0.000000,6844.000000,5440.000000,2231.000000,671.000000
86,0.000000,0.000000,7395.000000,5450.000000,2153.000000,638.000000
87,0.000000,0.000000,7890.000000,5311.000000,2027.000000,584.000000
88,0.000000,0.000000,8393.000000,5177.000000,1902.000000,473.000000
89,0.000000,0.000000,9111.000000,5062.000000,1790.000000,433.000000
90,0.000000,123.000000,9884.000000,4956.000000,1601.000000,407.000000
91,0.000000,15256.000000,10463.000000,4545.000000,1452.000000,361.000000
92,0.000000,14474.000000,9939.000000,4240.000000,1326.000000,342.000000
93,0.000000,13928.000000,9375.000000,4126.000000,1226.000000,327.000000
94,0.000000,13643.000000,9110.000000,3796.000000,1205.000000,280.000000
95,0.000000,13077.000000,8580.000000,3612.000000,1132.000000,268.000000
96,0.000000,12691.000000,8126.000000,3416.000000,1037.000000,237.000000
97,0.000000,12173.000000,7773.000000,3202.000000,883.000000,217.000000
98,0.000000,12001.000000,7651.000000,3071.000000,807.000000,206.000000
99,0.000000,11328.000000,7272.000000,2919.000000,772.000000,137.000000
100,0.000000,11098.000000,7231.000000,2788.000000,729.000000,147.000000
101,0.000000,10830.000000,6908.000000,2641.000000,641.000000,118.000000
102,0.000000,10514.000000,6672.000000,2540.000000,647.000000,112.000000
103,0.000000,10416.000000,6359.000000,2378.000000,550.000000,103.000000
104,0.000000,10035.000000,6441.000000,2253.000000,543.000000,101.000000
105,0.000000,10070.000000,6046.000000,2135.000000,507.000000,106.000000
106,0.000000,9974.000000,5981.000000,2046.000000,462.000000,73.000000
107,0.000000,9976.000000,5883.000000,2019.000000,441.000000,65.000000
108,0.000000,9842.000000,6026.000000,1774.000000,402.000000,46.000000
109,0.000000,9932.000000,5857.000000,1786.000000,350.000000,52.000000
110,0.000000,10014.000000,5731.000000,1640.000000,335.000000,51.000000
111,0.000000,9995.000000,5694.000000,1692.000000,298.000000,45.000000
112,0.000000,10067.000000,5362.000000,1599.000000,292.000000,40.000000
113,0.000000,10233.000000,5408.000000,1489.000000,251.000000,28.000000
114,0.000000,10441.000000,5368.000000,1429.000000,231.000000,23.000000
115,0.000000,10423.000000,5398.000000,1347.000000,214.000000,30.000000
116,0.000000,10925.000000,5201.000000,1251.000000,176.000000,14.000000
117,0.000000,11167.000000,5140.000000,1196.000000,160.000000,13.000000
118,0.000000,11379.000000,5020.000000,1084.000000,173.000000,10.000000
119,0.000000,11610.000000,4952.000000,999.000000,113.000000,10.000000
120,0.000000,11943.000000,4819.000000,935.000000,105.000000,13.000000
121,0.000000,12407.000000,4703.000000,888.000000,116.000000,12.000000
122,0.000000,12677.000000,4664.000000,850.000000,95.000000,8.000000
123,0.000000,12940.000000,4515.000000,761.000000,84.000000,10.000000
124,0.000000,13388.000000,4257.000000,743.000000,76.000000,5.000000
125,0.000000,14095.000000,4317.000000,608.000000,59.000000,3.000000
126,0.000000,14271.000000,4076.000000,558.000000,52.000000,2.000000
127,0.000000,14992.000000,4035.000000,498.000000,42.000000,3.000000
128,0.000000,15454.000000,3801.000000,419.000000,40.000000,1.000000
129,0.000000,16087.000000,3574.000000,428.000000,21.000000,0.000000
130,0.000000,16360.000000,3377.000000,326.000000,26.000000,0.000000
131,0.000000,17044.000000,3164.000000,262.000000,17.000000,1.000000
132,0.000000,17633.000000,2970.000000,227.000000,12.000000,0.000000
133,0.000000,18174.000000,2658.000000,223.000000,7.000000,1.000000
134,0.000000,18778.000000,2387.000000,160.000000,3.000000,1.000000
135,0.000000,19263.000000,2213.000000,107.000000,4.000000,0.000000
136,0.000000,20158.000000,1796.000000,86.000000,3.000000,0.000000
137,0.000000,20932.000000,1556.000000,67.000000,4.000000,0.000000
138,0.000000,21424.000000,1196.000000,42.000000,0.000000,0.000000
139,0.000000,22235.000000,830.000000,23.000000,0.000000,0.000000
140,1174439.000000,26180.000000,441.000000,9.000000,0.000000,0.000000


number,primary,scatter1,scatter2,scatter3,scatter4,scatter5
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
39,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000
40,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000
41,0.000000,0.000000,0.000000,0.000000,0.000000,26.000000
42,0.000000,0.000000,0.000000,0.000000,0.000000,75.000000
43,0.000000,0.000000,0.000000,0.000000,0.000000,105.000000
44,0.000000,0.000000,0.000000,0.000000,0.000000,212.000000
45,0.000000,0.000000,0.000000,0.000000,7.000000,336.000000
46,0.000000,0.000000,0.000000,0.000000,47.000000,479.000000
47,0.000000,0.000000,0.000000,0.000000,96.000000,657.000000
48,0.000000,0.000000,0.000000,0.000000,178.000000,798.000000
49,0.000000,0.000000,0.000000,0.000000,307.000000,1053.000000
50,0.000000,0.000000,0.000000,0.000000,422.000000,1250.000000
51,0.000000,0.000000,0.000000,0.000000,576.000000,1485.000000
52,0.000000,0.000000,0.000000,0.000000,760.000000,1697.000000
53,0.000000,0.000000,0.000000,2.000000,1044.000000,1911.000000
54,0.000000,0.000000,0.000000,63.000000,1343.000000,2253.000000
55,0.000000,0.000000,0.000000,234.000000,1561.000000,2382.000000
56,0.000000,0.000000,0.000000,426.000000,1879.000000,2511.000000
57,0.000000,0.000000,0.000000,656.000000,2206.000000,2589.000000
58,0.000000,0.000000,0.000000,850.000000,2419.000000,2593.000000
59,0.000000,0.000000,0.000000,1084.000000,2619.000000,2739.000000
60,0.000000,0.000000,0.000000,1372.000000,2879.000000,2773.000000
61,0.000000,0.000000,0.000000,1530.000000,3044.000000,2792.000000
62,0.000000,0.000000,0.000000,1840.000000,3288.000000,2812.000000
63,0.000000,0.000000,0.000000,2178.000000,3485.000000,2794.000000
64,0.000000,0.000000,0.000000,2497.000000,3688.000000,2685.000000
65,0.000000,0.000000,0.000000,2839.000000,3788.000000,2774.000000
66,0.000000,0.000000,0.000000,3240.000000,4010.000000,2530.000000
67,0.000000,0.000000,218.000000,3730.000000,4160.000000,2611.000000
68,0.000000,0.000000,1123.000000,4292.000000,4099.000000,2374.000000
69,0.000000,0.000000,1890.000000,4717.000000,4191.000000,2305.000000
70,0.000000,0.000000,2444.000000,4865.000000,4021.000000,2244.000000
71,0.000000,0.000000,2951.000000,5044.000000,3912.000000,2018.000000
72,0.000000,0.000000,3286.000000,5185.000000,3908.000000,1902.000000
73,0.000000,0.000000,3636.000000,5162.000000,3705.000000,1758.000000
74,0.000000,0.000000,3772.000000,5275.000000,3695.000000,1644.000000
75,0.000000,0.000000,4033.000000,5269.000000,3527.000000,1521.000000
76,0.000000,0.000000,4178.000000,5536.000000,3422.000000,1461.000000
77,0.000000,0.000000,4401.000000,5421.000000,3243.000000,1334.000000
78,0.000000,0.000000,4760.000000,5416.000000,3152.000000,1264.000000
79,0.000000,0.000000,4862.000000,5530.000000,2943.000000,1208.000000
80,0.000000,0.000000,5277.000000,5486.000000,2955.000000,1086.000000
81,0.000000,0.000000,5468.000000,5593.000000,2731.000000,949.000000
82,0.000000,0.000000,5795.000000,5435.000000,2749.000000,955.000000
83,0.000000,0.000000,6145.000000,5604.000000,2552.000000,800.000000
84,0.000000,0.000000,6609.000000,5455.000000,2367.000000,714.000000
85,0.000000,0.000000,7061.000000,5593.000000,2309.000000,654.000000
86,0.000000,0.000000,7398.000000,5467.000000,2253.000000,603.000000
87,0.000000,0.000000,7928.000000,5279.000000,1998.000000,592.000000
88,0.000000,0.000000,8701.000000,5221.000000,1888.000000,533.000000
89,0.000000,0.000000,9186.000000,5238.000000,1743.000000,459.000000
90,0.000000,126.000000,9935.000000,4972.000000,1496.000000,426.000000
91,0.000000,15335.000000,10613.000000,4580.000000,1521.000000,359.000000
92,0.000000,14543.000000,10041.000000,4372.000000,1365.000000,333.000000
93,0.000000,14025.000000,9536.000000,4075.000000,1240.000000,311.000000
94,0.000000,13689.000000,9026.000000,3903.000000,1135.000000,240.000000
95,0.000000,13045.000000,8640.000000,3645.000000,1035.000000,231.000000
96,0.000000,12625.000000,8141.000000,3415.000000,993.000000,218.000000
97,0.000000,12276.000000,7991.000000,3213.000000,957.000000,207.000000
98,0.000000,11810.000000,7485.000000,2970.000000,868.000000,186.000000
99,0.000000,11462.000000,7278.000000,2993.000000,796.000000,172.000000
100,0.000000,10924.000000,6963.000000,2603.000000,722.000000,147.000000
101,0.000000,10781.000000,6745.000000,2695.000000,670.000000,119.000000
102,0.000000,10607.000000,6877.000000,2557.000000,640.000000,115.000000
103,0.000000,10279.000000,6576.000000,2434.000000,594.000000,106.000000
104,0.000000,10281.000000,6503.000000,2216.000000,534.000000,95.000000
105,0.000000,10201.000000,6158.000000,2158.000000,499.000000,81.000000
106,0.000000,9761.000000,6001.000000,2019.000000,414.000000,80.000000
107,0.000000,9801.000000,6057.000000,1896.000000,429.000000,57.000000
108,0.000000,9854.000000,5975.000000,2024.000000,388.000000,68.000000
109,0.000000,9848.000000,5785.000000,1780.000000,361.000000,57.000000
110,0.000000,9922.000000,5684.000000,1665.000000,327.000000,49.000000
111,0.000000,9842.000000,5664.000000,1596.000000,327.000000,30.000000
112,0.000000,10330.000000,5464.000000,1596.000000,316.000000,31.000000
113,0.000000,10154.000000,5325.000000,1436.000000,275.000000,27.000000
114,0.000000,10321.000000,5283.000000,1471.000000,234.000000,20.000000
115,0.000000,10588.000000,5408.000000,1325.000000,210.000000,27.000000
116,0.000000,10719.000000,5228.000000,1278.000000,206.000000,17.000000
117,0.000000,11162.000000,5186.000000,1209.000000,177.000000,13.000000
118,0.000000,11342.000000,4937.000000,1079.000000,157.000000,17.000000
119,0.000000,11525.000000,5033.000000,1050.000000,150.000000,10.000000
120,0.000000,12007.000000,4867.000000,999.000000,112.000000,9.000000
121,0.000000,12383.000000,4766.000000,867.000000,114.000000,13.000000
122,0.000000,12634.000000,4745.000000,822.000000,106.000000,7.000000
123,0.000000,13130.000000,4632.000000,730.000000,71.000000,8.000000
124,0.000000,13434.000000,4481.000000,724.000000,56.000000,6.000000
125,0.000000,13988.000000,4355.000000,621.000000,48.000000,6.000000
