0.084666344,0.719017612,0.196316045,0.287835,0.019754398,0.973321644,0.006923958,0.1563
0.084056399,0.722885033,0.193058568,0.28582,0.019512758,0.973713582,0.00677366,0.1559
0.083424328,0.72668705,0.189888622,0.28396,0.019270064,0.97410525,0.006624687,0.1556
0.0828204,0.730380303,0.186799297,0.281945,0.019038786,0.974481844,0.00647937,0.1552
0.082203906,0.734081983,0.183714112,0.280085,0.018812586,0.974845752,0.006341662,0.1549
0.081657662,0.737481201,0.180861137,0.27838,0.018591595,0.975201285,0.006207121,0.1545
0.081053812,0.74103139,0.177914798,0.27652,0.018375831,0.975547107,0.006077062,0.1542
0.080485054,0.744500846,0.1750141,0.274815,0.018165363,0.975884407,0.005950229,0.1538
0.079895591,0.747886285,0.172218124,0.27311,0.017953836,0.976219476,0.005826688,0.1535
0.0792944,0.751270195,0.169435406,0.271405,0.017742476,0.976554213,0.005703312,0.1531
0.078770468,0.754380925,0.166848607,0.269855,0.017541793,0.976870481,0.005587725,0.1528
0.078190014,0.757628294,0.164181692,0.268305,0.01734656,0.977178616,0.005474824,0.1525
0.077593723,0.760825341,0.161580936,0.266755,0.017150358,0.977484978,0.005364664,0.1521
0.077035478,0.763925419,0.159039102,0.265205,0.01695965,0.977782463,0.005257887,0.1518
0.076461945,0.76697032,0.156567734,0.263655,0.016763408,0.978085474,0.005151118,0.1515
0.075932163,0.769958045,0.154109791,0.26226,0.016583934,0.978366135,0.00504993,0.1512
0.075337175,0.772978433,0.151684392,0.260865,0.016403562,0.978644206,0.004952231,0.1508
0.074826679,0.775759025,0.149414296,0.25947,0.016218069,0.978928465,0.004853466,0.1505
0.074312147,0.778565421,0.147122432,0.258075,0.016042592,0.979197218,0.00476019,0.1502
0.073731884,0.781400966,0.14486715,0.25668,0.015879381,0.97945088,0.004669739,0.1499
0.073197378,0.784170915,0.142631707,0.25544,0.015708792,0.979709645,0.004581564,0.1496
0.07264853,0.786873246,0.140478224,0.254045,0.015533546,0.97997318,0.004493274,0.1493
0.072146623,0.789505946,0.138347432,0.252805,0.015374617,0.980215755,0.004409628,0.149
0.071578169,0.792164593,0.136257238,0.251565,0.015211304,0.98046336,0.004325336,0.1487
0.071057192,0.794751176,0.134191632,0.250325,0.015057561,0.980696126,0.004246313,0.1484
0.070584577,0.797263682,0.132151741,0.24924,0.014903079,0.980927977,0.004168944,0.1481
0.070040612,0.799750078,0.13020931,0.248,0.014744532,0.981164351,0.004091117,0.1478
0.069545569,0.802159177,0.128295255,0.246915,0.014595332,0.981386882,0.004017786,0.1475
0.069089532,0.804467159,0.126443309,0.245675,0.014442287,0.981613596,0.003944117,0.1472
0.068576499,0.806819622,0.124603879,0.24459,0.014298456,0.981827343,0.003874201,0.1469
0.068054495,0.809141839,0.122803667,0.243505,0.014160652,0.982032692,0.003806656,0.1466
0.067587442,0.811432956,0.120979602,0.24242,0.01401935,0.982243069,0.003737582,0.1463
0.067107629,0.813639866,0.119252504,0.24149,0.013880306,0.98244614,0.003673554,0.146
0.06662367,0.81586585,0.11751048,0.240405,0.013737942,0.982653962,0.003608097,0.1457
0.066131226,0.818058164,0.115810609,0.23932,0.013611235,0.982842554,0.003546211,0.1454
0.065691057,0.820162602,0.114146341,0.23839,0.013474619,0.983040993,0.003484388,0.1452
0.065188001,0.822279261,0.112532738,0.237305,0.013346756,0.983227139,0.003426105,0.1449
0.064725556,0.824316349,0.110958096,0.236375,0.013215969,0.983417452,0.00336658,0.1446
0.06426549,0.826364654,0.109369856,0.235445,0.013084744,0.983607012,0.003308244,0.1443
0.063809813,0.828364031,0.107826156,0.234515,0.012962064,0.983783881,0.003254054,0.1441
0.063352471,0.830318919,0.10632861,0.233585,0.012836738,0.983964508,0.003198754,0.1438
0.062864144,0.83232899,0.104806866,0.232655,0.012726734,0.984126431,0.003146835,0.1435
0.062420621,0.834235752,0.103343628,0.23188,0.012600499,0.984304875,0.003094627,0.1432
0.061982057,0.836090104,0.101927839,0.23095,0.012480754,0.984476319,0.003042927,0.143
0.061546441,0.837953077,0.100500482,0.23002,0.012369273,0.984636172,0.002994555,0.1427
0.061116032,0.83976227,0.099121698,0.229245,0.01225559,0.984799137,0.002945272,0.1424
0.060690994,0.84151663,0.097792376,0.228315,0.01215007,0.984950657,0.002899273,0.1422
0.060269195,0.843278295,0.096452509,0.22754,0.01203556,0.985111984,0.002852456,0.1419
0.059853017,0.844983763,0.09516322,0.226765,0.011920676,0.985273131,0.002806193,0.1417
0.059436169,0.846637805,0.093926026,0.22599,0.011820749,0.985416124,0.002763127,0.1414
0.059026869,0.84835631,0.092616821,0.225215,0.011712041,0.985568611,0.002719347,0.1411
0.058619474,0.849958193,0.091422332,0.22444,0.011602978,0.985720886,0.002676136,0.1409
0.058175392,0.851668341,0.090156266,0.223665,0.011500576,0.985865237,0.002634186,0.1406
0.057782043,0.853274362,0.088943595,0.22289,0.011405953,0.985998676,0.002595371,0.1404
0.057388489,0.854826104,0.087785407,0.222115,0.011302821,0.986142627,0.002554552,0.1401
0.056994819,0.856322644,0.086682537,0.22134,0.011206404,0.986277873,0.002515723,0.1399
0.056615705,0.857877579,0.085506717,0.220565,0.011110554,0.986410883,0.002478563,0.1396
0.056232685,0.859316072,0.084451243,0.219945,0.011013437,0.98654567,0.002440893,0.1394
0.055857742,0.860818945,0.083323313,0.21917,0.010923111,0.986673086,0.002403803,0.1392
0.055439731,0.862301267,0.082259002,0.21855,0.010825362,0.98680659,0.002368048,0.1389
0.05506937,0.863749555,0.081181074,0.217775,0.010734425,0.986932694,0.002332881,0.1387
0.054706126,0.86513341,0.080160464,0.217155,0.010650889,0.987049848,0.002299263,0.1384
0.054340509,0.866526304,0.079133187,0.216535,0.010559295,0.98717469,0.002266015,0.1382
0.053982212,0.867853499,0.078164289,0.21576,0.010467409,0.98729993,0.002232661,0.138
0.053589819,0.869277139,0.077133042,0.21514,0.010382407,0.987417685,0.002199909,0.1377
0.053240757,0.870608125,0.076151117,0.21452,0.010289929,0.987542278,0.002167793,0.1375
0.05289249,0.871878125,0.075229384,0.2139,0.010204349,0.987658637,0.002137014,0.1373
0.052548928,0.873149737,0.074301335,0.21328,0.01013311,0.987759232,0.002107658,0.137
