position,primary,scatter1,scatter2,scatter3,scatter4,scatter5
13,2828.000000,2803.000000,2812.000000,2746.000000,2807.000000,2735.000000
14,5427.000000,5310.000000,5430.000000,5267.000000,5534.000000,5259.000000
15,7739.000000,7798.000000,7711.000000,7924.000000,7750.000000,7808.000000
16,9964.000000,9953.000000,9933.000000,9929.000000,9974.000000,10033.000000
17,12098.000000,11971.000000,11764.000000,11673.000000,12055.000000,11797.000000
18,13858.000000,13994.000000,13912.000000,13781.000000,13890.000000,13835.000000
19,15464.000000,15191.000000,15390.000000,15406.000000,15600.000000,15457.000000
20,16881.000000,17024.000000,16696.000000,16640.000000,16841.000000,16697.000000
21,18063.000000,18271.000000,18216.000000,18266.000000,18209.000000,18516.000000
22,19206.000000,19217.000000,19162.000000,19518.000000,19259.000000,19158.000000
23,20453.000000,20255.000000,20550.000000,20400.000000,20339.000000,20570.000000
24,21357.000000,21322.000000,21342.000000,21258.000000,21281.000000,21332.000000
25,22064.000000,22162.000000,21992.000000,21978.000000,22130.000000,22164.000000
26,22834.000000,23150.000000,22978.000000,22883.000000,22884.000000,23085.000000
27,23625.000000,23431.000000,23244.000000,23526.000000,23358.000000,23428.000000
28,24091.000000,24062.000000,23809.000000,24039.000000,23899.000000,23996.000000
29,24358.000000,24499.000000,24431.000000,24398.000000,24238.000000,24320.000000
30,24592.000000,24451.000000,24331.000000,24790.000000,24889.000000,24739.000000
31,24836.000000,25107.000000,24404.000000,24758.000000,24797.000000,24878.000000
32,24622.000000,24967.000000,24876.000000,24476.000000,24534.000000,24917.000000
33,24697.000000,25011.000000,24695.000000,24992.000000,24937.000000,24823.000000
34,24822.000000,24750.000000,24622.000000,24440.000000,24543.000000,24501.000000
35,24366.000000,24447.000000,24422.000000,24288.000000,24247.000000,24432.000000
36,23950.000000,24198.000000,23794.000000,24299.000000,24114.000000,24113.000000
37,23418.000000,23460.000000,23583.000000,23700.000000,23495.000000,23383.000000
38,22732.000000,22822.000000,23056.000000,23064.000000,23059.000000,22935.000000
39,22121.000000,22159.000000,22176.000000,22121.000000,22110.000000,22145.000000
40,21492.000000,21311.000000,21393.000000,21701.000000,21473.000000,21365.000000
41,20288.000000,20316.000000,20508.000000,20496.000000,20630.000000,20402.000000
42,19435.000000,19241.000000,19438.000000,19349.000000,19371.000000,19648.000000
43,18262.000000,18317.000000,18443.000000,18376.000000,18390.000000,18397.000000
44,16907.000000,16896.000000,16995.000000,17014.000000,16769.000000,17060.000000
45,15477.000000,15321.000000,15198.000000,15336.000000,15377.000000,15413.000000
46,13675.000000,13495.000000,13711.000000,13690.000000,13761.000000,13644.000000
47,12151.000000,11889.000000,11942.000000,11973.000000,11961.000000,12022.000000
48,9815.000000,9971.000000,9950.000000,9994.000000,9932.000000,9913.000000
49,7766.000000,7727.000000,7751.000000,7796.000000,7782.000000,7792.000000
50,5445.000000,5390.000000,5434.000000,5306.000000,5356.000000,5363.000000
51,2644.000000,2739.000000,2771.000000,2770.000000,2736.000000,2720.000000
52,392.000000,339.000000,329.000000,369.000000,373.000000,357.000000
53,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
54,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
55,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
56,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
57,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
58,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
59,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
60,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
61,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
62,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
63,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
64,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000


position,primary,scatter1,scatter2,scatter3,scatter4,scatter5
0,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
1,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
2,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
3,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
4,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
5,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
6,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
